Timestamp,Day Index,Day,Temp (F),Temp (C),OBS_1,OBS_2,OBS_3,OBS_4,OBS_5,OBS_6,OBS_7,OBS_8,OBS_9,OBS_10,OBS_11,OBS_12,OBS_13,OBS_14,OBS_15,OBS_16,OBS_17,OBS_18,OBS_19,OBS_20,OBS_21,OBS_22,OBS_23,OBS_24,OBS_25,OBS_26,OBS_27,OBS_28,OBS_29,OBS_30,OBS_31,OBS_32,OBS_33,OBS_34,OBS_35,OBS_36,OBS_37,OBS_38,OBS_39,OBS_40,OBS_41,OBS_42,OBS_43,OBS_44,OBS_45,OBS_46,OBS_47,OBS_48,OBS_49,OBS_50,OBS_51,OBS_52,OBS_53,OBS_54,OBS_55,OBS_56,OBS_57,Class
,2,2024-09-08,86,30,10428.0,10944.0,11593.0,11869.0,11726.0,11351.0,10695.0,10141.0,9718.0,9407.0,9183.0,9109.0,9085.0,9275.0,9427.0,9704.0,9791.0,9805.0,9860.0,9988.0,10056.0,10100.0,10223.0,10426.0,10513.0,10580.0,10582.0,10543.0,10494.0,10501.0,10505.0,10503.0,10503.0,10448.0,10409.0,10440.0,10367.0,9931.0,9169.0,8646.0,8665.0,9080.0,9682.0,10361.0,10897.0,11343.0,11620.0,11702.0,11612.0,11538.0,11419.0,11138.0,10944.0,10758.0,10541.0,11251.0,10215.0,0
04:20:40,1,2024-10-08,88,31,10371.0,11066.0,11830.0,12003.0,11725.0,11166.0,10470.0,9732.0,9283.0,8999.0,8864.0,8819.0,9118.0,9359.0,9560.0,9694.0,9744.0,9833.0,10032.0,10189.0,10184.0,10205.0,10394.0,10400.0,10382.0,10453.0,10530.0,10463.0,10378.0,10412.0,10501.0,10474.0,10444.0,10451.0,10453.0,10384.0,10332.0,9718.0,8768.0,8411.0,8692.0,9264.0,9986.0,10778.0,11436.0,11789.0,11989.0,11879.0,11702.0,11609.0,11490.0,11266.0,10995.0,10701.0,10469.0,11110.0,10042.0,0
03:41:59,1,2024-10-08,88,31,10332.0,10999.0,11843.0,12075.0,11743.0,11167.0,10531.0,9831.0,9415.0,9186.0,9004.0,8984.0,9072.0,9156.0,9218.0,9382.0,9648.0,9813.0,9910.0,10058.0,10205.0,10264.0,10314.0,10412.0,10492.0,10456.0,10493.0,10517.0,10470.0,10491.0,10549.0,10590.0,10480.0,10458.0,10478.0,10422.0,10281.0,9646.0,8675.0,8234.0,8503.0,9212.0,9975.0,10706.0,11445.0,11855.0,11951.0,11944.0,11874.0,11723.0,11548.0,11369.0,11062.0,10833.0,10619.0,11312.0,10151.0,0
20:48:46,3,2024-08-08,86,30,10360.0,10929.0,11319.0,11321.0,11223.0,10886.0,10470.0,10085.0,9700.0,9425.0,9287.0,9325.0,9399.0,9461.0,9589.0,9677.0,9880.0,9978.0,10128.0,10203.0,10205.0,10274.0,10384.0,10322.0,10325.0,10342.0,10359.0,10524.0,10606.0,10560.0,10491.0,10504.0,10522.0,10485.0,10407.0,10360.0,10322.0,9713.0,9063.0,8904.0,9129.0,9685.0,10166.0,10609.0,11007.0,11280.0,11438.0,11416.0,11269.0,11075.0,10905.0,10866.0,10709.0,10585.0,10420.0,11092.0,10025.0,0
11:39:30,2,2024-09-08,86,30,10246.0,10671.0,11364.0,11593.0,11381.0,10996.0,10600.0,10170.0,9889.0,9624.0,9446.0,9379.0,9429.0,9481.0,9520.0,9567.0,9751.0,9917.0,10045.0,10136.0,10213.0,10282.0,10342.0,10302.0,10284.0,10320.0,10404.0,10415.0,10340.0,10334.0,10346.0,10452.0,10502.0,10404.0,10386.0,10410.0,10289.0,9870.0,9208.0,8784.0,8949.0,9513.0,10195.0,10795.0,11175.0,11495.0,11611.0,11436.0,11288.0,11079.0,11071.0,10978.0,10791.0,10604.0,10367.0,11076.0,9852.0,0
06:16:11,2,2024-09-08,89,31,10325.0,10992.0,11609.0,11841.0,11623.0,11113.0,10536.0,10014.0,9693.0,9396.0,9157.0,9145.0,9147.0,9216.0,9347.0,9494.0,9736.0,9862.0,9960.0,10135.0,10202.0,10293.0,10399.0,10378.0,10314.0,10424.0,10549.0,10455.0,10488.0,10545.0,10553.0,10512.0,10388.0,10338.0,10365.0,10431.0,10259.0,9489.0,8646.0,8315.0,8667.0,9451.0,10275.0,10944.0,11504.0,11766.0,11839.0,11726.0,11620.0,11538.0,11333.0,11078.0,10913.0,10764.0,10531.0,11235.0,10091.0,0
01:17:24,2,2024-09-08,88,31,10391.0,11154.0,11947.0,12074.0,11741.0,11081.0,10439.0,9856.0,9465.0,9137.0,8902.0,8905.0,9022.0,9015.0,9130.0,9387.0,9671.0,9852.0,10009.0,10131.0,10240.0,10269.0,10360.0,10568.0,10584.0,10527.0,10509.0,10537.0,10543.0,10535.0,10530.0,10465.0,10423.0,10441.0,10449.0,10367.0,10366.0,9767.0,8735.0,8069.0,8201.0,9018.0,9988.0,10802.0,11482.0,11926.0,12068.0,12053.0,11920.0,11729.0,11451.0,11138.0,10888.0,10701.0,10552.0,11016.0,10089.0,0
16:23:04,2,2024-09-08,86,30,10266.0,10657.0,11056.0,11167.0,10972.0,10700.0,10468.0,10142.0,9980.0,9867.0,9755.0,9751.0,9848.0,9890.0,9994.0,10065.0,10101.0,10071.0,10104.0,10099.0,10018.0,10113.0,10192.0,10229.0,10292.0,10276.0,10250.0,10204.0,10239.0,10323.0,10329.0,10279.0,10286.0,10336.0,10349.0,10361.0,10319.0,10074.0,9700.0,9607.0,9726.0,9987.0,10167.0,10309.0,10525.0,10718.0,10765.0,10821.0,10883.0,10806.0,10762.0,10725.0,10682.0,10594.0,10572.0,11084.0,10147.0,1
08:19:09,2,2024-09-08,85,29,10366.0,10984.0,11388.0,11409.0,11048.0,10614.0,10223.0,9958.0,9695.0,9472.0,9417.0,9460.0,9502.0,9541.0,9651.0,9830.0,9999.0,10076.0,10113.0,10178.0,10294.0,10254.0,10272.0,10293.0,10341.0,10326.0,10398.0,10402.0,10449.0,10517.0,10435.0,10419.0,10579.0,10585.0,10533.0,10393.0,10064.0,9377.0,8891.0,8898.0,9194.0,9711.0,10256.0,10750.0,11120.0,11306.0,11400.0,11375.0,11303.0,11130.0,10916.0,10706.0,10566.0,10457.0,10439.0,10847.0,9951.0,0
23:34:26,2,2024-09-08,86,30,,10840.0,11220.0,11268.0,10944.0,10579.0,10248.0,9954.0,9724.0,9698.0,9606.0,9544.0,9619.0,9626.0,9681.0,9839.0,9930.0,9962.0,9961.0,10046.0,10078.0,10245.0,10320.0,10414.0,10477.0,10491.0,10499.0,10501.0,10393.0,10351.0,10338.0,10360.0,10346.0,10415.0,10424.0,10392.0,10338.0,9910.0,9327.0,9108.0,9231.0,9715.0,10225.0,10560.0,10881.0,11174.0,11304.0,11244.0,11240.0,11071.0,10912.0,10737.0,10537.0,10433.0,10418.0,10834.0,10026.0,0
03:27:19,2,2024-09-08,89,31,10486.0,11248.0,11981.0,11990.0,11534.0,10902.0,10337.0,9672.0,9301.0,9162.0,9001.0,8850.0,8972.0,9133.0,9289.0,9499.0,9626.0,9882.0,10094.0,10203.0,10289.0,10340.0,10384.0,10393.0,10490.0,10480.0,10494.0,10542.0,10576.0,10500.0,10493.0,10526.0,10509.0,10523.0,10525.0,10443.0,10290.0,9486.0,8524.0,8125.0,8421.0,9241.0,10110.0,10856.0,11502.0,11873.0,12030.0,12037.0,11933.0,11616.0,11378.0,11181.0,10961.0,10759.0,10561.0,11071.0,10042.0,0
04:26:00,2,2024-09-08,89,31,10417.0,11098.0,11983.0,12097.0,11739.0,11077.0,10431.0,10000.0,9520.0,9183.0,8987.0,8941.0,8998.0,9097.0,9300.0,9495.0,9609.0,9700.0,9788.0,9974.0,10219.0,10327.0,10428.0,10392.0,10464.0,10472.0,10569.0,10556.0,10460.0,10466.0,10499.0,10479.0,10511.0,10459.0,10438.0,10424.0,10357.0,9624.0,8638.0,8229.0,8512.0,9179.0,10074.0,10859.0,11530.0,11946.0,11990.0,11950.0,11842.0,11656.0,11490.0,11303.0,10868.0,10630.0,10447.0,11088.0,9954.0,0
18:04:10,2,2024-09-08,86,30,10561.0,11125.0,11409.0,11281.0,10854.0,10559.0,10288.0,9952.0,9642.0,9513.0,9523.0,9490.0,9440.0,9521.0,9651.0,9805.0,9857.0,9902.0,10087.0,10220.0,10295.0,10207.0,10267.0,10316.0,10280.0,10339.0,10457.0,10506.0,10580.0,10521.0,10452.0,10419.0,10341.0,10322.0,10305.0,10311.0,10256.0,9634.0,9028.0,8903.0,9183.0,9714.0,10270.0,10825.0,11235.0,11434.0,11441.0,11346.0,11253.0,11138.0,10985.0,10801.0,10715.0,10672.0,10475.0,11083.0,10102.0,0
18:24:27,2,2024-09-08,86,30,10624.0,11313.0,11601.0,11423.0,10927.0,10443.0,10019.0,9688.0,9655.0,9570.0,9445.0,9320.0,9356.0,9504.0,9600.0,9703.0,9882.0,9981.0,10160.0,10251.0,10331.0,10331.0,10298.0,10406.0,10402.0,10380.0,10335.0,10323.0,10381.0,10533.0,10594.0,10556.0,10516.0,10598.0,10533.0,10338.0,9939.0,9253.0,8824.0,8857.0,9347.0,9921.0,10427.0,10856.0,11152.0,11368.0,11333.0,11218.0,11201.0,11179.0,11040.0,10839.0,10600.0,10502.0,10435.0,10875.0,10046.0,0
12:51:16,2,2024-09-08,86,30,10378.0,10824.0,11055.0,10980.0,10778.0,10577.0,10334.0,10166.0,9971.0,9778.0,9640.0,9627.0,9653.0,9732.0,9835.0,9934.0,9965.0,10046.0,9992.0,10042.0,10242.0,10384.0,10406.0,10339.0,10368.0,10483.0,10579.0,10545.0,10486.0,10415.0,10398.0,10346.0,10326.0,10243.0,10250.0,10336.0,10254.0,9834.0,9448.0,9524.0,9780.0,10072.0,10381.0,10592.0,10697.0,10772.0,10891.0,10984.0,10935.0,10867.0,10770.0,10654.0,10569.0,10412.0,10305.0,10651.0,10003.0,1
10:08:16,2,2024-09-08,86,30,10460.0,10955.0,11377.0,11357.0,11111.0,10699.0,10246.0,9941.0,9804.0,9613.0,9479.0,9496.0,9521.0,9507.0,9681.0,9719.0,9840.0,9945.0,10094.0,10266.0,10377.0,10314.0,10242.0,10274.0,10384.0,10459.0,10495.0,10502.0,10513.0,10597.0,10479.0,10341.0,10325.0,10332.0,10312.0,10377.0,10249.0,9732.0,9089.0,8950.0,9240.0,9783.0,10286.0,10735.0,11059.0,11235.0,11265.0,11289.0,11275.0,11117.0,10923.0,10755.0,10552.0,10407.0,10352.0,10909.0,9866.0,0
21:49:35,3,2024-08-08,87,30,10746.0,11473.0,11857.0,11852.0,11431.0,10803.0,10177.0,9734.0,9477.0,9198.0,9053.0,9084.0,9095.0,9250.0,9468.0,9669.0,9703.0,9848.0,10142.0,10281.0,10273.0,10220.0,10315.0,10452.0,10442.0,10407.0,10368.0,10488.0,10587.0,10531.0,10431.0,10362.0,10357.0,10415.0,10494.0,10527.0,10122.0,9020.0,8256.0,8341.0,8978.0,9766.0,10679.0,11311.0,11706.0,11924.0,11950.0,11807.0,11639.0,11448.0,11236.0,11029.0,10752.0,10536.0,10337.0,10920.0,9934.0,0
05:38:50,2,2024-09-08,89,31,10599.0,11365.0,11867.0,11844.0,11466.0,10883.0,10328.0,9975.0,9572.0,9262.0,9120.0,9093.0,9136.0,9289.0,9350.0,9499.0,9694.0,9764.0,9815.0,10015.0,10172.0,10343.0,10425.0,10384.0,10407.0,10439.0,10397.0,10435.0,10482.0,10566.0,10588.0,10567.0,10552.0,10478.0,10482.0,10460.0,10167.0,9210.0,8417.0,8280.0,8800.0,9609.0,10492.0,11160.0,11569.0,11824.0,11906.0,11869.0,11702.0,11428.0,11236.0,11024.0,10829.0,10607.0,10405.0,11036.0,10058.0,0
04:27:04,2,2024-09-08,89,31,10360.0,10862.0,11672.0,12031.0,11846.0,11300.0,10614.0,9958.0,9474.0,9226.0,9156.0,9105.0,9091.0,9127.0,9255.0,9471.0,9674.0,9824.0,9870.0,9992.0,10144.0,10205.0,10297.0,10358.0,10420.0,10493.0,10526.0,10438.0,10439.0,10515.0,10452.0,10383.0,10361.0,10412.0,10557.0,10692.0,10598.0,10038.0,9002.0,8264.0,8318.0,8826.0,9670.0,10614.0,11329.0,11755.0,11964.0,11973.0,11893.0,11641.0,11382.0,11215.0,11033.0,10785.0,10612.0,11294.0,10194.0,0
,1,2024-10-08,86,30,10528.0,11198.0,11649.0,11531.0,11152.0,10689.0,10210.0,9826.0,9645.0,9531.0,9285.0,9181.0,9245.0,9359.0,9581.0,9721.0,9915.0,10031.0,9993.0,10154.0,10299.0,10317.0,10291.0,10358.0,10504.0,10563.0,10546.0,10500.0,10490.0,10463.0,10349.0,10228.0,10285.0,10336.0,10354.0,10362.0,10203.0,9573.0,8886.0,8779.0,9228.0,9795.0,10396.0,10944.0,11372.0,11563.0,11596.0,11492.0,11327.0,11126.0,10966.0,10811.0,10659.0,10510.0,10391.0,10985.0,9958.0,0
16:48:09,2,2024-09-08,86,30,10349.0,10843.0,11171.0,11131.0,10860.0,10522.0,10212.0,9899.0,9650.0,9575.0,9569.0,9579.0,9664.0,9743.0,9818.0,9980.0,10066.0,10142.0,10136.0,10245.0,10368.0,10387.0,10411.0,10392.0,10353.0,10351.0,10336.0,10343.0,10334.0,10243.0,10240.0,10233.0,10320.0,10419.0,10415.0,10418.0,10322.0,9789.0,9233.0,9088.0,9331.0,9775.0,10281.0,10635.0,10924.0,11224.0,11315.0,11340.0,11087.0,10916.0,10853.0,10780.0,10723.0,10610.0,10469.0,11058.0,10108.0,0
02:13:57,2,2024-09-08,88,31,10622.0,11511.0,12111.0,11979.0,11431.0,10844.0,10232.0,9575.0,9251.0,9076.0,9003.0,9044.0,9084.0,9180.0,9286.0,9497.0,9670.0,9840.0,10015.0,10250.0,10376.0,10464.0,10504.0,10508.0,10408.0,10361.0,10342.0,10385.0,10385.0,10442.0,10437.0,10472.0,10468.0,10487.0,10491.0,10484.0,10200.0,9276.0,8367.0,8108.0,8563.0,9400.0,10376.0,11189.0,11661.0,11965.0,12128.0,12130.0,11942.0,11635.0,11341.0,11121.0,10923.0,10608.0,10349.0,11002.0,9921.0,0
21:37:35,3,2024-08-08,87,30,10890.0,11565.0,11758.0,11519.0,10988.0,10466.0,9859.0,9505.0,9344.0,9192.0,9229.0,9212.0,9253.0,9445.0,9607.0,9712.0,9843.0,9922.0,10048.0,10162.0,10242.0,10279.0,10306.0,10488.0,10522.0,10477.0,10468.0,10564.0,10667.0,10639.0,10568.0,10500.0,10470.0,10423.0,10399.0,10395.0,9869.0,8962.0,8450.0,8533.0,9014.0,9801.0,10568.0,11178.0,11549.0,11746.0,11830.0,11693.0,11485.0,11285.0,11022.0,10908.0,10810.0,10609.0,10436.0,10968.0,9982.0,0
02:40:22,2,2024-09-08,88,31,10630.0,11487.0,12146.0,12041.0,11384.0,10735.0,10105.0,9498.0,9171.0,8996.0,8897.0,9036.0,9227.0,9326.0,9434.0,9520.0,9610.0,9779.0,9918.0,10054.0,10195.0,10354.0,10513.0,10579.0,10535.0,10407.0,10445.0,10481.0,10522.0,10601.0,10546.0,10482.0,10437.0,10353.0,10306.0,10423.0,10335.0,9438.0,8521.0,8228.0,8683.0,9551.0,10413.0,11061.0,11533.0,11851.0,11901.0,11892.0,11779.0,11661.0,11451.0,11156.0,10956.0,10711.0,10457.0,11158.0,10104.0,0
08:13:01,2,2024-09-08,85,29,10286.0,10833.0,11327.0,11262.0,10993.0,10673.0,10325.0,10105.0,9881.0,9671.0,9581.0,9591.0,9577.0,9526.0,9574.0,9745.0,9878.0,9892.0,10078.0,10237.0,10320.0,10255.0,10307.0,10439.0,10500.0,10453.0,10510.0,10504.0,10499.0,10469.0,10439.0,10321.0,10302.0,10314.0,10382.0,10417.0,10302.0,9746.0,9185.0,9042.0,9173.0,9597.0,10186.0,10682.0,10989.0,11126.0,11172.0,11177.0,11186.0,11140.0,11083.0,10916.0,10721.0,10551.0,10429.0,10975.0,10042.0,1
08:15:57,2,2024-09-08,85,29,10334.0,10661.0,11053.0,11354.0,11208.0,10895.0,10592.0,10173.0,9949.0,9744.0,9609.0,9466.0,9498.0,9519.0,9560.0,9688.0,9738.0,9826.0,9970.0,10110.0,10215.0,10241.0,10383.0,10360.0,10332.0,10376.0,10488.0,10492.0,10366.0,10332.0,10368.0,10371.0,10410.0,10518.0,10517.0,10479.0,10398.0,10074.0,9462.0,9031.0,9037.0,9356.0,9821.0,10382.0,10768.0,11139.0,11367.0,11397.0,11233.0,11185.0,11126.0,10964.0,10733.0,10539.0,10474.0,10969.0,9995.0,0
01:03:32,1,2024-10-08,87,30,,11194.0,11817.0,11809.0,11374.0,10838.0,10280.0,9782.0,9548.0,9342.0,9226.0,9191.0,9174.0,9339.0,9516.0,9682.0,9766.0,9847.0,9943.0,10027.0,10198.0,10290.0,10359.0,10369.0,10433.0,10451.0,10463.0,10464.0,10592.0,10592.0,10559.0,10572.0,10521.0,10544.0,10460.0,10328.0,10117.0,9315.0,8664.0,8519.0,8851.0,9507.0,10284.0,10879.0,11380.0,11691.0,11771.0,11752.0,11589.0,11465.0,11288.0,11071.0,10724.0,10529.0,10387.0,10924.0,10021.0,0
16:51:53,2,2024-09-08,86,30,10314.0,10712.0,11093.0,11153.0,11007.0,10690.0,10265.0,9951.0,9778.0,9772.0,9711.0,9662.0,9699.0,9748.0,9773.0,9860.0,9951.0,10007.0,10048.0,10038.0,10058.0,10237.0,10343.0,10494.0,10580.0,10519.0,10408.0,10382.0,10345.0,10280.0,10304.0,10287.0,10283.0,10330.0,10419.0,10441.0,10435.0,9925.0,9325.0,9159.0,9418.0,9723.0,10096.0,10540.0,10936.0,11121.0,11139.0,11030.0,10987.0,11007.0,10961.0,10897.0,10767.0,10539.0,10436.0,10856.0,9975.0,1
,2,2024-09-08,85,29,10525.0,11034.0,11494.0,11563.0,11131.0,10621.0,10212.0,9940.0,9712.0,9451.0,9265.0,9267.0,9383.0,9569.0,9637.0,9745.0,9841.0,10002.0,9984.0,10079.0,10222.0,10322.0,10373.0,10373.0,10362.0,10433.0,10527.0,10544.0,10575.0,10575.0,10532.0,10441.0,10476.0,10512.0,10442.0,10273.0,10034.0,9502.0,8938.0,8894.0,9157.0,9599.0,10172.0,10738.0,11140.0,11354.0,11390.0,11323.0,11305.0,11193.0,11079.0,10892.0,10692.0,10592.0,10559.0,11022.0,10214.0,0
,2,2024-09-08,86,30,10540.0,11036.0,11350.0,11378.0,11109.0,10679.0,10343.0,9985.0,9721.0,9506.0,9368.0,9391.0,9416.0,9527.0,9690.0,9775.0,9828.0,9971.0,10077.0,10139.0,10242.0,10236.0,10244.0,10322.0,10297.0,10354.0,10417.0,10516.0,10541.0,10455.0,10340.0,10386.0,10401.0,10317.0,10315.0,10312.0,10148.0,9536.0,9111.0,9112.0,9381.0,9862.0,10376.0,10873.0,11191.0,11358.0,11482.0,11415.0,11270.0,11046.0,10870.0,10764.0,10675.0,10583.0,10436.0,10964.0,10010.0,0
02:45:26,1,2024-10-08,88,31,10199.0,10994.0,11898.0,12091.0,11770.0,11184.0,10430.0,9764.0,9338.0,9095.0,9030.0,9006.0,9123.0,9235.0,9349.0,9400.0,9680.0,9956.0,9954.0,10098.0,10223.0,10348.0,10424.0,10446.0,10437.0,10499.0,10469.0,10447.0,10420.0,10425.0,10360.0,10356.0,10406.0,10401.0,10512.0,10576.0,10473.0,9796.0,8692.0,8167.0,8409.0,9098.0,10026.0,10923.0,11496.0,11820.0,12013.0,12059.0,11947.0,11687.0,11416.0,11200.0,10982.0,10713.0,10516.0,11144.0,10048.0,0
20:29:33,3,2024-08-08,86,30,10463.0,11150.0,11552.0,11546.0,11248.0,10812.0,10289.0,9827.0,9584.0,9420.0,9250.0,9255.0,9412.0,9507.0,9520.0,9592.0,9675.0,9819.0,9921.0,10166.0,10329.0,10376.0,10383.0,10433.0,10484.0,10427.0,10359.0,10392.0,10443.0,10481.0,10434.0,10476.0,10522.0,10443.0,10379.0,10366.0,10240.0,9652.0,8918.0,8651.0,8914.0,9594.0,10361.0,10902.0,11283.0,11560.0,11641.0,11513.0,11359.0,11266.0,11118.0,10925.0,10717.0,10535.0,10373.0,10983.0,9843.0,0
20:47:58,2,2024-09-08,87,30,10608.0,10947.0,11165.0,11014.0,10739.0,10409.0,10230.0,10070.0,9827.0,9644.0,9628.0,9674.0,9765.0,9815.0,9855.0,9854.0,9891.0,9982.0,10109.0,10300.0,10299.0,10245.0,10207.0,10256.0,10339.0,10378.0,10344.0,10336.0,10364.0,10463.0,10486.0,10477.0,10441.0,10355.0,10289.0,10271.0,10107.0,9650.0,9278.0,9279.0,9568.0,9974.0,10416.0,10755.0,10998.0,11195.0,11316.0,11239.0,11129.0,10904.0,10720.0,10710.0,10630.0,10547.0,10334.0,10902.0,9964.0,1
08:12:13,2,2024-09-08,85,29,10309.0,10607.0,11141.0,11367.0,11168.0,10798.0,10394.0,10040.0,9844.0,9623.0,9567.0,9509.0,9577.0,9633.0,9747.0,9896.0,9891.0,9887.0,9963.0,10039.0,10252.0,10383.0,10393.0,10381.0,10416.0,10372.0,10320.0,10342.0,10439.0,10406.0,10432.0,10378.0,10350.0,10341.0,10397.0,10469.0,10402.0,10000.0,9368.0,8954.0,9031.0,9395.0,9996.0,10562.0,10943.0,11242.0,11388.0,11452.0,11390.0,11169.0,10945.0,10844.0,10725.0,10501.0,10332.0,10915.0,9936.0,0
07:32:44,2,2024-09-08,86,30,10528.0,11169.0,11856.0,11958.0,11649.0,11050.0,10413.0,9929.0,9551.0,9161.0,8913.0,8815.0,8853.0,9022.0,9325.0,9582.0,9764.0,9939.0,10096.0,10189.0,10202.0,10168.0,10314.0,10436.0,10490.0,10469.0,10433.0,10424.0,10524.0,10558.0,10562.0,10610.0,10627.0,10558.0,10554.0,10521.0,10219.0,9319.0,8512.0,8150.0,8443.0,9197.0,10035.0,10793.0,11443.0,11811.0,12007.0,11945.0,11759.0,11550.0,11380.0,11175.0,10907.0,10727.0,10605.0,11184.0,10284.0,0
21:56:31,3,2024-08-08,87,30,10634.0,11494.0,12037.0,11926.0,11458.0,10873.0,10183.0,9618.0,9262.0,9146.0,9058.0,9020.0,9021.0,9156.0,9398.0,9517.0,9611.0,9884.0,10108.0,10262.0,10326.0,10273.0,10347.0,10477.0,10527.0,10548.0,10486.0,10483.0,10509.0,10484.0,10431.0,10452.0,10463.0,10488.0,10523.0,10525.0,10239.0,9312.0,8505.0,8293.0,8777.0,9616.0,10352.0,10952.0,11491.0,11841.0,11955.0,11948.0,11735.0,11488.0,11185.0,11012.0,10896.0,10734.0,10532.0,11172.0,10082.0,0
00:15:30,2,2024-09-08,88,31,10759.0,11601.0,12183.0,12076.0,11620.0,11009.0,10329.0,9696.0,9206.0,8924.0,8781.0,8804.0,9034.0,9217.0,9303.0,9528.0,9849.0,10013.0,10091.0,10123.0,10265.0,10323.0,10325.0,10343.0,10509.0,10567.0,10459.0,10407.0,10508.0,10465.0,10390.0,10503.0,10502.0,10463.0,10412.0,10407.0,10242.0,9329.0,8397.0,8133.0,8609.0,9425.0,10342.0,11101.0,11651.0,11945.0,12024.0,11925.0,11803.0,11572.0,11241.0,10986.0,10788.0,10607.0,10456.0,11234.0,10124.0,0
,2,2024-09-08,86,30,10338.0,10767.0,11399.0,11561.0,11342.0,10924.0,10475.0,10123.0,9701.0,9482.0,9391.0,9349.0,9372.0,9432.0,9522.0,9685.0,9783.0,9854.0,10017.0,10176.0,10320.0,10341.0,10285.0,10347.0,10344.0,10411.0,10371.0,10448.0,10512.0,10554.0,10565.0,10502.0,10433.0,10382.0,10420.0,10379.0,10383.0,10055.0,9273.0,8775.0,8839.0,9364.0,9980.0,10438.0,10847.0,11180.0,11353.0,11375.0,11392.0,11307.0,11077.0,10946.0,10786.0,10722.0,10612.0,11264.0,10062.0,0
15:54:00,2,2024-09-08,86,30,10350.0,10740.0,11002.0,10842.0,10555.0,10332.0,10043.0,9882.0,9801.0,9851.0,9822.0,9806.0,9843.0,9840.0,9867.0,9958.0,10097.0,10195.0,10173.0,10236.0,10308.0,10380.0,10365.0,10364.0,10263.0,10202.0,10240.0,10369.0,10519.0,10445.0,10366.0,10340.0,10249.0,10226.0,10290.0,10427.0,10124.0,9628.0,9413.0,9469.0,9836.0,10238.0,10436.0,10589.0,10777.0,10906.0,10867.0,10805.0,10747.0,10771.0,10691.0,10686.0,10664.0,10488.0,10438.0,11170.0,9976.0,1
11:14:09,2,2024-09-08,86,30,10383.0,10877.0,11414.0,11496.0,11258.0,10781.0,10207.0,9841.0,9673.0,9505.0,9358.0,9280.0,9313.0,9453.0,9670.0,9845.0,9880.0,9988.0,10033.0,10059.0,10180.0,10331.0,10359.0,10367.0,10502.0,10501.0,10432.0,10294.0,10273.0,10415.0,10438.0,10477.0,10436.0,10365.0,10277.0,10319.0,10281.0,9691.0,8899.0,8653.0,8978.0,9597.0,10199.0,10717.0,11209.0,11507.0,11690.0,11664.0,11457.0,11268.0,11173.0,11012.0,10805.0,10598.0,10374.0,10944.0,9864.0,0
02:49:10,2,2024-09-08,88,31,10591.0,11506.0,12038.0,12063.0,11595.0,10922.0,10235.0,9763.0,9316.0,8928.0,8844.0,8914.0,8977.0,9039.0,9282.0,9631.0,9826.0,9964.0,10151.0,10185.0,10248.0,10302.0,10308.0,10403.0,10519.0,10546.0,10518.0,10560.0,10588.0,10499.0,10475.0,10456.0,10443.0,10480.0,10522.0,10469.0,10180.0,9291.0,8428.0,8130.0,8603.0,9442.0,10347.0,11114.0,11659.0,11883.0,11890.0,11898.0,11771.0,11637.0,11455.0,11205.0,10838.0,10630.0,10506.0,10996.0,10098.0,0
18:00:58,2,2024-09-08,86,30,10554.0,11162.0,11553.0,11467.0,11093.0,10673.0,10288.0,9829.0,9490.0,9364.0,9335.0,9313.0,9347.0,9522.0,9706.0,9873.0,9979.0,10018.0,10171.0,10281.0,10290.0,10392.0,10485.0,10475.0,10384.0,10482.0,10501.0,10372.0,10384.0,10339.0,10382.0,10353.0,10313.0,10372.0,10360.0,10362.0,10115.0,9483.0,9023.0,8964.0,9271.0,9771.0,10421.0,11035.0,11344.0,11460.0,11436.0,11361.0,11157.0,10928.0,10765.0,10676.0,10584.0,10399.0,10245.0,10864.0,9860.0,0
20:19:41,3,2024-08-08,86,30,10573.0,11315.0,11800.0,11700.0,11288.0,10728.0,10217.0,9827.0,9509.0,9329.0,9317.0,9364.0,9387.0,9429.0,9540.0,9662.0,9819.0,9862.0,10063.0,10176.0,10222.0,10181.0,10248.0,10412.0,10549.0,10491.0,10424.0,10408.0,10445.0,10487.0,10461.0,10399.0,10349.0,10274.0,10285.0,10449.0,10297.0,9495.0,8689.0,8611.0,9011.0,9729.0,10402.0,10909.0,11304.0,11551.0,11713.0,11639.0,11537.0,11420.0,11170.0,10978.0,10711.0,10585.0,10417.0,10935.0,10071.0,0
18:03:06,2,,86,30,10263.0,10580.0,11188.0,11469.0,11371.0,11005.0,10543.0,10141.0,9772.0,9592.0,9530.0,9472.0,9545.0,9528.0,9549.0,9646.0,9834.0,9968.0,10027.0,10047.0,10129.0,10276.0,10399.0,10415.0,10478.0,10476.0,10527.0,10541.0,10426.0,10394.0,10295.0,10367.0,10373.0,10373.0,10401.0,10433.0,10435.0,10115.0,9421.0,8919.0,8838.0,9265.0,9855.0,10436.0,10889.0,11168.0,11322.0,11385.0,11394.0,11312.0,11168.0,10968.0,10755.0,10554.0,10393.0,11015.0,10024.0,0
